,id,tags,title
3554,230266,"over the course of a midsummer night in fermanagh in 1890, an unsettled daughter of the anglo-irish aristocracy encourages her father's valet to seduce her. lovetriangle love irish valet womandirector 19thcentury drama jessicachastain colinfarrell samanthamorton livullmann",Miss Julie
3555,16633,"young writer, richard collier is met on the opening night of his first play by an old lady who begs him to, ""come back to me."" mystified, he tries to find out about her, and learns that she is a famous stage actress from the early 1900s. becoming more and more obsessed with her, he manages – by self-hypnosis – to travel back in time where he meets her. they fall in love, a matching that is not appreciated by her manager. can their love outlast the immense problems caused by their 'time"" difference, and can richard remain in a time that is not his? timetravel playwright 1910s sciencefiction drama fantasy romance christopherreeve janeseymour christopherplummer jeannotszwarc",Somewhere in Time
3556,63006,"we hurtle into the bylanes, beach shacks and raves of goa with lorry as his life spirals out of control, with joki as he tries to redeem the past and with kamath as he goes no-holds-barred after the mysterious shadow figure behind it all... punctuated with a soundtrack that moves from pulsating dance tracks to haunting konkani songs, shot right in the midst of the teeming international tourist hotspots, dum maaro dum takes you on a dramatic, thrilling trip filled with twists, turns, suspense... and a shocking finale! goa drugbust raveparty drama action crime foreign abhishekbachchan bipashabasu deepikapadukone rohansippy",Dum Maaro Dum
3557,91586,the haunted lambert family seeks to uncover the mysterious childhood secret that has left them dangerously connected to the spirit world. hauntedhouse possession demon family ghost brideinblack horror thriller patrickwilson rosebyrne tysimpkins jameswan,Insidious: Chapter 2
3558,215,"when a new murder victim is discovered with all the signs of jigsaw's hand, detective eric matthews begins a full investigation and apprehends jigsaw with little effort. but for jigsaw, getting caught is just another part of his plan. eight more of his victims are already fighting for their lives and now it's time for matthews to join the game... riddle serialkiller horror tobinbell shawneesmith donniewahlberg darrenlynnbousman",Saw II
3559,333371,"after a car accident, michelle awakens to find herself in a mysterious bunker with two men named howard and emmett. howard offers her a pair of crutches to help her remain mobile with her leg injury sustained from the car crash and tells her to ""get good on those"" before leaving the bunker. she has been given the information that there has been an alien attack and the outside world is poisoned. however, howard and emmett's intentions soon become questionable and michelle is faced with a question: is it better in here or out there? kidnapping bunker paranoia basement survivalist apocalypse caraccident captive thriller sciencefiction drama maryelizabethwinstead johngoodman johngallagherjr. dantrachtenberg",10 Cloverfield Lane
3560,9012,"johnny knoxville and his crazy friends appear on the big screen for the very first time in jackass: the movie. they wander around japan in panda outfits, wreak havoc on a once civilized golf course, they even do stunts involving live alligators, and so on. while johnny knoxvile and his pals put their life at risk, they are entertaining people at the same time. get ready for jackass: the movie!! disgust pain stunts musicvideo stuntman stupidity shocking documentary comedy johnnyknoxville bammargera steve-o jefftremaine",Jackass: The Movie
3561,345911,"when rebecca left home, she thought she left her childhood fears behind. growing up, she was never really sure of what was and wasn’t real when the lights went out…and now her little brother, martin, is experiencing the same unexplained and terrifying events that had once tested her sanity and threatened her safety. a frightening entity with a mysterious attachment to their mother, sophie, has reemerged. suicide darkness basement basedonshortstory fearofthedark ghost horror thriller teresapalmer mariabello gabrielbateman davidf.sandberg",Lights Out
3562,72571,"in 1988, evil begins to terrorize young sisters katie and kristi for the first time when an invisible entity resides in their home. witch sistersisterrelationship sequel prequel haunting foundfootage horror katiefeatherston spraguegrayden laurenbittner henryjoost",Paranormal Activity 3
3563,242512,a group of friends must confront their most terrifying fears when they awaken the dark powers of an ancient spirit board. deathofafriend swimmingpool ouija ouijaboard teenager basedonboardgame ghost spiritualism supernaturalhorror horror oliviacooke anacoto darenkagasoff stileswhite,Ouija
3564,10072,"it's been many years since freddy krueger's first victim, nancy, came face-to-face with freddy and his sadistic, evil ways. now, nancy's all grown up; she's put her frightening nightmares behind her and is helping teens cope with their dreams. too bad freddy's decided to herald his return by invading the kids' dreams and scaring them into committing suicide. grouptherapy nightmare hypnosis trapped alcoholic mentalillness catholicism disfigurement sleepwalking mentalhospital psychotherapist dreams horror thriller robertenglund patriciaarquette heatherlangenkamp chuckrussell",A Nightmare on Elm Street 3: Dream Warriors
3565,211954,"valentin is acapulco's resident playboy, until a former fling leaves a baby on his doorstep and him heading with her out of mexico. bachelor vespa comedy drama loretoperalta eugenioderbez jessicalindsey eugenioderbez",Instructions Not Included
3566,82990,"it has been five years since the disappearance of katie and hunter, and a suburban family witness strange events in their neighborhood when a woman and a mysterious child move in. garage poltergeist webcam imaginaryfriend bathtub tricycle foundfootage laptopcomputer videotape evilchild levitation aftercreditsstinger neighborneighborrelationship adoptedchild horror katiefeatherston kathrynnewton mattshively henryjoost",Paranormal Activity 4
3567,29912,"marcellus is a tribune in the time of christ. he is in charge of the group that is assigned to crucify jesus. drunk, he wins jesus' homespun robe after the crucifixion. he is tormented by nightmares and delusions after the event. hoping to find a way to live with what he has done, and still not believing in jesus, he returns to palestine to try and learn what he can of the man he killed. crucifixion ancientrome drama richardburton jeansimmons victormature henrykoster",The Robe
3568,11843,the famous pink panther jewel has once again been stolen and inspector clouseau is called in to catch the thief. the inspector is convinced that 'the phantom' has returned and utilises all of his resources – himself and his asian manservant – to reveal the identity of 'the phantom'. robbery diamant côted'azur inspector panther comedy petersellers christopherplummer herbertlom blakeedwards,The Return of the Pink Panther
3569,11284,"just when you thought it was safe to sleep, freddy krueger returns in this sixth installment of the nightmare on elm street films, as psychologist maggie burroughs, tormented by recurring nightmares, meets a patient with the same horrific dreams. their quest for answers leads to a certain house on elm street -- where the nightmares become reality. amnesia nightmare alternatedimension psychologist memoryloss youth killer disfigurement duringcreditsstinger womandirector halfwayhouse dreams memories horror thriller comedy robertenglund lisazane shongreenblatt racheltalalay",Freddy's Dead: The Final Nightmare
3570,504,aileen wuornos is an emotionally scarred highway hooker who shoots a sadistic trick who rapes her and ultimately becomes america's first female serial killer. femalenudity prostitute rape sexualabuse desperation deathpenalty motel jobinterview basedontruestory murder betrayal serialkiller poverty prostitution heartbreak mentalillness womandirector ugly crime drama charlizetheron christinaricci brucedern pattyjenkins,Monster
3571,173,"a ship sent to investigate a wave of mysterious sinkings encounters the advanced submarine, the nautilus, commanded by captain nemo. diving ocean submarine julesverne captain atlantis deepsea warship divingsuit harpoon ship war scubadiving underwater scuba captainnemo giantsquid adventure drama sciencefiction kirkdouglas jamesmason paullukas richardfleischer","20,000 Leagues Under the Sea"
3572,227348,"seventeen-year-old jesse has been hearing terrifying sounds coming from his neighbor’s apartment, but when he turns on his camera and sets out to uncover their source, he encounters an ancient evil that won’t rest until it’s claimed his very soul. supernatural demon foundfootage horror thriller andrewjacobs richardcabral carlospratts christopherb.landon",Paranormal Activity: The Marked Ones
3573,1955,"a victorian surgeon rescues a heavily disfigured man being mistreated by his ""owner"" as a side-show freak. behind his monstrous façade, there is revealed a person of great intelligence and sensitivity. based on the true story of joseph merrick (called john merrick in the film), a severely deformed man in 19th century london. exploitation biography hospital curiosity sideshow disfigurement physicaldeformity freak 19thcentury dignity drama history anthonyhopkins johnhurt annebancroft davidlynch",The Elephant Man
3574,152532,"loosely based on the true-life tale of ron woodroof, a drug-taking, women-loving, homophobic man who in 1986 was diagnosed with hiv/aids and given thirty days to live. women aids biography basedontruestory hiv drug 1980s drama history matthewmcconaughey jennifergarner jaredleto jean-marcvallée",Dallas Buyers Club
3575,243940,"medical researcher frank, his fiancee zoe and their team have achieved the impossible: they have found a way to revive the dead. after a successful, but unsanctioned, experiment on a lifeless animal, they are ready to make their work public. however, when their dean learns what they've done, he shuts them down. zoe is killed during an attempt to recreate the experiment, leading frank to test the process on her. zoe is revived -- but something evil is within her. terror experiment afterlife paranormal violence death evil researcher possesion thriller horror oliviawilde markduplass donaldglover davidgelb",The Lazarus Effect
3576,77,"suffering short-term memory loss after a head injury, leonard shelby embarks on a grim quest to find the lowlife who murdered his wife in this gritty, complex thriller that packs more knots than a hangman's noose. to carry out his plan, shelby snaps polaroids of people and places, jotting down contextual notes on the backs of photos to aid in his search and jog his memory. he even tattoos his own body in a desperate bid to remember. individual insulin tattoo waitress amnesia motel insurancesalesman revenge memoryloss polaroid flashback neo-noir mystery thriller guypearce carrie-annemoss joepantoliano christophernolan",Memento
3577,157547,a woman tries to exonerate her brother's murder conviction by proving that the crime was committed by a supernatural phenomenon. hallucination supernatural mirror skepticism ghost horror karengillan brentonthwaites kateesackhoff mikeflanagan,Oculus
3578,2295,"a calamity at dante and randall's shops sends them looking for new horizons - but they ultimately settle at mooby's, a fictional disney-mcdonald's-style fast-food empire. independentfilm aftercreditsstinger duringcreditsstinger comedy briano'halloran jeffanderson jasonmewes kevinsmith",Clerks II
3579,71,"set against the background of the 1984 miner's strike, billy elliot is an 11 year old boy who stumbles out of the boxing ring and onto the ballet floor. he faces many trials and triumphs as he strives to conquer his family's set ways, inner conflict, and standing on his toes! workers'quarter dancingclass strike northernengland scholarship ballet drama comedy music jamiebell juliewalters jeanheywood stephendaldry",Billy Elliot
3580,147773,"over the course of his summer break, a teenager comes into his own thanks in part to the friendship he strikes up with one of the park's managers. shyness beach bicycle conversation friendship stepfather vacation job neighbor summer teenager waterpark awkwardness comedy drama liamjames stevecarell tonicollette natfaxon",The Way Way Back
3581,16096,kid'n'play leave their neighborhood and enter the world of adulthood and higher education. play attempts to get rich quick in the music business while kid faces the challenges of college. comedy martinlawrence christophermartin christopherreid dougmchenry,House Party 2
3582,24266,"jim craig has lived his first 18 years in the mountains of australia on his father's farm. the death of his father forces him to go to the low lands to earn enough money to get the farm back on its feet. kirk douglas plays two roles as twin brothers who haven't spoken for years, one of whom was jim's father's best friend and the other of whom is the father of the girl he wants to marry. regret river horse ranch australia brumby brumbies colt stockman clancyoftheoverflow family drama action western romance tomburlinson terencedonovan kirkdouglas georget.miller",The Man from Snowy River
3583,16508,doug and his pal skeeter set's out to find the monster of lucky duck lake. though things get really out of hand when some one blurts out that the monster is real. journalism dance daydream friendship pollution cartoon numberintitle kidsandfamily valentine animation family comedy thomasmchugh frednewman chrisphillips mauricejoyce,Doug's 1st Movie
3584,2895,"after his happy life spins out of control, a preacher from texas changes his name, goes to louisiana and starts preaching on the radio. christianity coma jealousy radiostation texas apostle minister louisiana forgiveness independentfilm preacher drama robertduvall billybobthornton junecartercash robertduvall",The Apostle
3585,15660,"in this biographical film, glamorous yet lonely star joan crawford takes in two orphans, and at first their unconventional family seems happy. but after joan's attempts at romantic fulfillment go sour and she is fired from her contract with mgm studios, her callous and abusive behavior towards her daughter christina becomes even more pronounced. christina leaves home and takes her first acting role, only to find her mother's presence still overshadowing her. ax biography sociopath lawyer mansion docudrama perfection adoptedchild drama fayedunaway dianascarwid steveforrest frankperry",Mommie Dearest
3586,59968,"everybody has the sibling who is always just a little bit behind the curve when it comes to getting his life together. for sisters liz, miranda and natalie, that person is their perennially upbeat brother ned, an erstwhile organic farmer whose willingness to rely on the honesty of mankind is a less-than-optimum strategy for a tidy, trouble-free existence. ned may be utterly lacking in common sense, but he is their brother and so, after his girlfriend dumps him and boots him off the farm, his sisters once again come to his rescue. as liz, miranda and natalie each take a turn at housing ned, their brother's unfailing commitment to honesty creates more than a few messes in their comfortable routines. but as each of their lives begins to unravel, ned's family comes to realize that maybe, in believing and trusting the people around him, ned isn't such an idiot after all. brothersisterrelationship sistersisterrelationship familyclan idealist duringcreditsstinger comedy drama paulrudd elizabethbanks zooeydeschanel jesseperetz",Our Idiot Brother
3587,323677,"based on the incredible true story of jesse owens, the legendary athletic superstar whose quest to become the greatest track and field athlete in history thrusts him onto the world stage of the 1936 olympics, where he faces off against adolf hitler's vision of aryan supremacy. starring stephan james, jason sudeikis, jeremy irons, carice van houten and william hurt - race is an enthralling film about courage, determination, tolerance, and friendship, and an inspiring drama about one man's fight to become an olympic legend. olympicgames biography sport historicalfigure nazigermany racism africanamerican trackandfield action drama stephanjames jasonsudeikis caricevanhouten stephenhopkins",Race
3588,19848,"young single mother diana struggles to provide for her child and pay for her college education. she ends up working at a shoe store, but meets two strippers from at a nearby gentlemen's club who convince her there's fast money to be made stripping. at the players club, however, diana faces danger and heartbreak. stripclub stripper dominatrix catfight drama lisarayemccoy dickanthonywilliams judyannelder icecube",The Players Club
3589,256274,"when a team of explorers ventures into the catacombs that lie beneath the streets of paris, they uncover the dark secret that lies within this city of the dead. paris treasure catacombs scientist singinginacar archaeologist lossoffriend subjectivecamera foundfootage thickaccent femalearcheologist burningcar philosopher'sstone frenchaccent rappinginacar horror thriller perditaweeks benfeldman edwinhodge johnerickdowdle","As Above, So Below"
3590,235271,a gallerist risks her family and flourishing career when she enters into an affair with a talented painter and slowly loses control of her life. infidelity obsession lie sin interracialrelationship cheatingwife lust attraction deceit temptation hipersexualidad faithfulhusband drama thriller boriskodjoe brandongonzales cameronmills billewoodruff,Addicted
3591,45153,"the story is set in 1962 louisiana. the big batiste family is headed by charming doctor louis. though he is married to beautiful roz, he has a weakness for attractive women patients. one day louis is flirting with married and sexy metty mereaux, not knowing that he is observed by his youngest idealistic daughter eve, who is there by accident. eve can not forget the incident which is traumatic for her naivete and shares a secret with older sister cisely. lies start to roll... sistersisterrelationship menstruation superstition independentfilm curse motherdaughterrelationship tavern auntniecerelationship fatherdaughterrelationship allblackcast womandirector drama jurneesmollett meagangood lynnwhitfield kasilemmons",Eve's Bayou
3592,284293,"alice howland, happily married with three grown children, is a renowned linguistics professor who starts to forget words. when she receives a devastating diagnosis, alice and her family find their bonds tested. mother professor illness drama juliannemoore alecbaldwin kristenstewart richardglatzer",Still Alice
3593,24973,"in eighteenth-dynasty egypt, sinuhe, a poor orphan, becomes a brilliant physician and with his friend horemheb is appointed to the service of the new pharoah. sinuhe's personal triumphs and tragedies are played against the larger canvas of the turbulent events of the 18th dynasty. as sinuhe is drawn into court intrigues he learns the answers to the questions he has sought since his birth. egypt history drama jeansimmons victormature genetierney michaelcurtiz",The Egyptian
3594,21610,an international terrorist has new york in a grip of panic and it's up to det. sgt. deke dasilva to take him down. action crime thriller sylvesterstallone rutgerhauer billydeewilliams brucemalmuth,Nighthawks
3595,10283,"the big apple's in big trouble, as indestructible psycho-fiend jason vorhees hits the road to new york city. after a shocking return from beyond the grave, the diabolical jason ships out abroad a teen-filled ""love boat"" bound for new york, which he soon transforms into the ultimate voyage of the damned. then one of his terrified victims escapes into the nightmarish maze of manhattan's subways and sewers, only to confront jason one final time. newyork boat mask psychopath highschool sewerage timessquare serialkiller teenager jasonvorhees horror thriller kanehodder jensendaggett scottreeves robhedden",Friday the 13th Part VIII: Jason Takes Manhattan
3596,8346,a young greek woman falls in love with a non-greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity. usa parentskidsrelationship greece cultureclash midlifecrisis restaurant badmother-in-law mother-in-law parents-in-law son-in-law father-in-law patriarch badfather-in-law greek wedding family xenophobia comedy drama romance niavardalos johncorbett lainiekazan joelzwick,My Big Fat Greek Wedding
3597,122081,"after four college girls rob a restaurant to fund their spring break in florida, they get entangled with a weird dude with his own criminal agenda. femalenudity sex florida drugdealer nudity femalefriendship party arthouse drug springbreak youngadult drama crime jamesfranco selenagomez vanessahudgens harmonykorine",Spring Breakers
3598,10987,"six years ago, michael myers terrorized the town of haddonfield, illinois. he and his niece, jamie lloyd, have disappeared. jamie was kidnapped by a bunch of evil druids who protect michael myers. and now, six years later, jamie has escaped after giving birth to michael's child. she runs to haddonfield to get dr. loomis to help her again. massmurder nudity halloween attempttoescape cult psychopath escapeagent murder escape slasher doctor niece death evil michaelmyers psychiatric murderhunt halloweennight horror thriller donaldpleasence paulrudd mariannehagan joechappelle",Halloween: The Curse of Michael Myers
3599,1391,"in mexico, two teenage boys and an attractive older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other. mexico sex beach groupsex malefriendship roadtrip comingofage teenager lgbt newmexicancinema drama romance gaelgarcíabernal diegoluna maribelverdú alfonsocuarón",Y Tu Mamá También
3600,747,"shaun lives a supremely uneventful life, which revolves around his girlfriend, his mother, and, above all, his local pub. this gentle routine is threatened when the dead return to life and make strenuous attempts to snack on ordinary londoners. recordcollection flower cheese pub surrey romanticcomedy zombie english tvshowinfilm cricketbat brokenbottle survivalhorror britishpub englishpub you'vegotredonyou horror comedy simonpegg nickfrost kateashfield edgarwright",Shaun of the Dead
3601,14745,"when teenage molly hartley moves to a new town, she's haunted by terrifying visions that may have to do with dark secrets from her past. something evil lurks just beneath the lush surfaces of her private-school world, and it holds the rights to her very soul. on the eve of her 18th birthday, molly is about to discover the truth of just who or what she is destined to become. drama horror haleybennett jakeweber chacecrawford mickeyliddell",The Haunting of Molly Hartley
3602,26748,"when the skeleton of his murdered predecessor is found, sheriff sam deeds unearths many other long-buried secrets in his texas border town. sheriff familysecrets neo-western darksecrets drama mystery romance chriscooper matthewmcconaughey elizabethpeña johnsayles",Lone Star
3603,11357,"the legend of that creepy masked-man, michael myers, comes to life once again in this fourth installment of the successful horror franchise. this time, it's michael's niece, jamie, who can't seem to escape her crazy uncle. with michael on the loose, jamie enlists the help of good old dr. loomis to stop the murderer. this time, though, there seems to be no end to michael's madness. sheriff scissors ambulance halloween twist knife sequel murder serialkiller maskedkiller blood niece evil michaelmyers october horror thriller donaldpleasence elliecornell danielleharris dwighth.little",Halloween 4: The Return of Michael Myers
3604,24913,"a group of eight college friends gather together at an island mansion belonging to heiress muffy st. john to celebrate their final year of school. they soon discover that each has a hidden secret from their past which is revealed, and soon after, they turn up dead. island party murder teenmovie slasher aprilfool'sday holidayhorror canuxploitation eliminationderby collegefriends horror mystery deborahforeman thomasf.wilson lloydberry fredwalton",April Fool's Day
3605,13776,"set in 1959, diner shows how five young men resist their adulthood and seek refuge in their beloved diner. the mundane, childish, and titillating details of their lives are shared. but the golden moments pass, and the men shoulder their responsibilities, leaving the diner behind. diner baltimoremaryland fakeaccident gamblingdebt twentysomething 1950s comedy drama steveguttenberg danielstern mickeyrourke barrylevinson",Diner
3606,14854,"the archetypical renegade texas ranger wages war against a drug kingpin with automatic weapons, his wits and martial arts after a gun battle leaves his partner dead. all of this inevitably culminates a martial arts showdown between the drug lord and the ranger, and involving the woman they both love. martialarts kungfu texas fbi wheelchair texasranger weapon gunbattle drug fatherdaughterrelationship killingadog action crime drama romance thriller western chucknorris davidcarradine barbaracarrera stevecarver",Lone Wolf McQuade
3607,50357,"officially, apollo 17 was the last manned mission to the moon. but a year later in 1973, three american astronauts were sent on a secret mission to the moon funded by the us department of defense. what you are about to see is the actual footage which the astronauts captured on that mission. while nasa denies it's authenticity, others say it's the real reason we've never gone back to the moon. moon nasa infection barbecue moonlanding hammer alien mockumentary astronaut alieninfection foundfootage horror thriller sciencefiction ryanrobbins warrenchristie lloydowen gonzalolópez-gallego",Apollo 18
3608,13090,a single mother and her slacker sister find an unexpected way to turn their lives around in the off-beat dramatic comedy. in order to raise the tuition to send her young son to private school the mom starts an unusual business – a biohazard removal/crime scene clean-up service. suicide singleparent sistersisterrelationship cleaninglady newmexico teamwork familybusiness crimescene womandirector comedy drama amyadams emilyblunt alanarkin christinejeffs,Sunshine Cleaning
3609,192141,"in their new overseas home, an american family soon finds themselves caught in the middle of a coup, and they frantically look for a safe escape in an environment where foreigners are being immediately executed. hotel revolution raceagainsttime engineer coup survival rebellion execution american family americanabroad u.s.embassy foreign action thriller owenwilson lakebell piercebrosnan johnerickdowdle",No Escape
3610,16441,"dar, is the son of a king, who is hunted by a priest after his birth and grows up in another family. when he becomes a grown man his new father is murdered by savages and he discovers that he has the ability to communicate with the animals, which leads him on his quest for revenge against his father's killers. swordfight animal action fantasy marcsinger tanyaroberts riptorn doncoscarelli",The Beastmaster
3611,29996,"under the rule of king david, israel is united and prosperous although surrounded by enemies including egypt and its allies. the aging king david favors his younger son, solomon, as his successor, but david's elder son prince adonijah, a warrior, declares himself king. when david learns of this, he publicly announces solomon to be his successor. adonijah and joab, his general, withdraw in rage. israel prospers under king solomon's wise and benevolent rule and is seen as a threat to more tyrannical monarchs in the region. the pharaoh of egypt agrees to cede a red sea port to the queen of sheba in a plot to undermine solomon's rule. sheba is to seduce solomon and introduce sheban pagan worship into jerusalem. meanwhile, prince adonijah, now banished, also conspires with pharaoh and is given an army to defeat solomon. the film is a highly fictionalized dramatization of events depicted in the bible -- first kings chapter 10 and second chronicles chapter 9. israel egypt religionandsupernatural epic drama history romance war yulbrynner ginalollobrigida georgesanders kingvidor",Solomon and Sheba
3612,351819,an inexperienced college student meets a wealthy businessman whose sexual practices put a strain on their relationship. sex black parody spoof millionaire romance comedy marlonwayans kalihawk fredwillard michaeltiddes,Fifty Shades of Black
3613,14834,a car accident and shifting affections test the bond between a married couple. drama romance morrischestnut tarajip.henson maevequinlan billduke,Not Easily Broken
3614,22649,"british nurse catherine barkley (helen hayes) and american lieutenant frederic henry (gary cooper) fall in love during the first world war in italy. eventually separated by frederic's transfer, tremendous challenges and difficult decisions face each, as the war rages on. academy awards winner for best cinematography and for best sound, recording. nominated for best picture and for best art direction. italy nurse loveletter officer priest escape hospital bestfriend pre-code airraid ambulancedriver battleoftheisonzo airattack drama romance war helenhayes garycooper adolphemenjou frankborzage",A Farewell to Arms
3615,378200,"terrence j. stars as charlie, a playboy who's convinced that relationships are dead. his two best friends, donald faison and robert c. riley, bet him that if he sticks to one woman for one month, he's bound to get attached. charlie denies this until he crosses paths with the beautiful and mysterious eva, played by singer/actress cassie. they may agree to a casual affair, but eventually charlie is questioning whether he may actually want more. bet match playboy fearofcommitment bestfriend comedy romance terrencejenkins paulapatton kalihawk billewoodruff",The Perfect Match
3616,20455,"the first story focused on tai and kari kamiya four years before their adventure in the digital world. it shows their first encounter with digimon and what happened to them (as well as the other children). tai and kari wake one morning to find a digi-egg that came out of their computer the night before and the egg soon hatches, revealing a botamon. the digimon then evolves into koromon and then agumon (not the same one that became friends with tai in the series, and yet, somehow, both koromon and kari remember each other), who then goes out and unintentionally destroys a good part of the neighborhood with kari riding on his back. a second digi-egg appears in the sky to reveal an evil digimon, parrotmon. agumon then digivolves to greymon but isn't strong enough to beat parrotmon and is knocked out. tai grabs kari's whistle and wakes up greymon, who defeats parrotmon and disappears with him. videogame monster lossofenergy egg computer goodvsevil internet basedonvideogame giantegg animaltrainer superherokids anime fantasy animation sciencefiction family larajillmiller joshuaseth bobpapenbrook mamoruhosoda",Digimon: The Movie
3617,13193,"teenage mary cummings, who has ""been born again her whole life,"" is about to enter her senior year at american eagle christian high school near baltimore with her fundamentalist christian friends hilary faye and veronica, the three of whom have formed a girl group called the christian jewels. everything seems perfect—until mary’s ""perfect christian boyfriend"" dean tells her, as they’re swimming underwater, that he thinks he's gay. christianity gay comingout independentfilm comingofage lgbtchild comedy drama jenamalone mandymoore macaulayculkin briandannelly",Saved!
3618,11042,"in this belated sequel to 'the decline of the american empire', 50-something montreal college professor, remy, learns that he is dying of liver cancer. he decides to make amends meet to his friends and family before he dies. he first tries to made peace with his ex-wife louise, who asks their estranged son sebastian, a successful businessman living in london, to come home. sebastian makes the impossible happen, using his contacts and disrupting the entire canadian system in every way possible to help his father fight his terminal illness to the bitter end, while he also tries to reunite his former friends, pierre, alain, dominique, diane, and claude to see their old friend before he passes on. fathersonrelationship socialism yuppie professor dyinganddeath cancer money university illness dying familyconflict friend comedy crime drama rémygirard stéphanerousseau marie-joséecroze denysarcand",The Barbarian Invasions
3619,10786,"whatever became of robin hood after his famed tale of good deeds ended? now you can find out, in this sequel that takes place years after robin and his merry men bested the sheriff of nottingham. after following richard the lionhearted to the crusades, robin (sean connery) returns to sherwood forest to find things drastically changed. audrey hepburn plays the stalwart marian … who's joined a nunnery! england crusade robinhood kingrichard action adventure drama romance seanconnery audreyhepburn robertshaw richardlester",Robin and Marian
3620,12484,a young man is in a race against time as he searches for a cure after becoming infected with a virus that will eventually turn him into a blood-sucking vampire. vampire fullmoon poster hitchhiker homoeroticism newspaperheadline vampireslayer switchblade guninmouth filmcanister playingchicken bloodsucking trafficviolation virus action adventure horror thriller kerrsmith brendanfehr izabellamiko j.s.cardone,The Forsaken
3621,17339,"mallory and miller are back. the survivors of navarone are sent on a mission along with a unit called force 10, which is led by colonel barnsby. but force 10 has a mission of their own which the boys know nothing about. gun traitor nazis bridge major colonel blood sergeant battle partisan woman taskforce keithmallory action adventure war thriller harrisonford robertshaw barbarabach guyhamilton",Force 10 from Navarone
3622,11959,"the eccentric new manager of a uhf television channel tries to save the station from financial ruin with an odd array of programming. loser tvstation gameshow tvstar musicvideo satire cultfilm indianajonesspoofscene musicspoof comedy ""weirdal""yankovic victoriajackson michaelrichards jaylevey",UHF
3623,9900,"even though he's 35, alex acts more like he's 13, spending his days as the world's oldest video game tester and his evenings developing the next big xbox game. but he gets kicked out of his apartment and is forced to move in with his grandmother. videogame grandmothergrandsonrelationship manchild stoner gametester comedy lindacardellini allencovert peterdante nicholausgoossen",Grandma's Boy
3624,14662,"in 1976, a lower-middle-class teenager struggles to cope living with her neurotic family of nomads on the outskirts of beverly hills. sex independentfilm moving beverlyhills womandirector nursingschool nomad comedy drama natashalyonne alanarkin marisatomei tamarajenkins",Slums of Beverly Hills
3625,335,this classic western masterpiece is an epic film about a widow whose land and life are in danger as the railroad is getting closer and closer to taking them over. a mysterious harmonica player joins forces with a desperado to protect the woman and her land. showdown bounty bountyhunter lossofbrother sadness blackmail harmonica antihero auction dyinganddeath peasant insanity spaghettiwestern western henryfonda claudiacardinale jasonrobards sergioleone,Once Upon a Time in the West
3626,15745,two aspiring boxers lifelong friends get involved in a money-laundering scheme through a low-level organized crime group. action comedy thriller vincevaughn jonfavreau seancombs jonfavreau,Made
3627,17431,"with only three weeks left in his three year contract, sam bell is getting anxious to finally return to earth. he is the only occupant of a moon-based manufacturing facility along with his computer and assistant, gerty. when he has an accident however, he wakens to find that he is not alone. moon artificialintelligence clone isolation future dystopia space cloning moonbase sciencefiction drama samrockwell kevinspacey dominiquemcelligott duncanjones",Moon
3628,21014,"all hilarity breaks loose in this heartwarming coming-of-age comedy when three generations of fiedlers collide in a crazy family reunion. as they prepare for the biggest bar mitzvah on the block, they begin to see that they're much more alike than they'd originally thought. barmitvah party independentfilm comedy darylsabara jamigertz jeremypiven scottmarshall",Keeping Up with the Steins
3629,78394,"through the power of imax 3d, experience a wondrous adventure from the dinosaur age. join julie, an imaginative young woman, in a unique voyage through time and space. explore an amazing underwater universe inhabited by larger-than-life creatures which were ruling the seas before dinosaurs conquered the earth. see science come alive in an entertaining manner and get ready for a face-to-face encounter with the t-rex of the seas! prehistoric dinosaur imax underwaterscene 3d short documentary guillaumedenaiffe norbertferrer chloehollings ronanchapalain",Sea Rex 3D: Journey to a Prehistoric World
3630,10217,"a small mountain community in canada is devastated when a school bus accident leaves more than a dozen of its children dead. a big-city lawyer arrives to help the survivors' and victims' families prepare a class-action suit, but his efforts only seem to push the townspeople further apart. at the same time, one teenage survivor of the accident has to reckon with the loss of innocence brought about by a different kind of damage. canada suffering village paralysis independentfilm lawyer schoolbus vehicularaccident drama ianholm caerthanbanks sarahpolley atomegoyan",The Sweet Hereafter
3631,46332,"french drama based on the 1996 kidnapping and killing of seven monks in algeria. a group of trappist monks reside in the monastery of tibhirine in algeria, where they live in harmony with the largely muslim population. when a bloody conflict between algeria's army and muslim jihadi insurgents disrupts the peace, they are forced to consider fleeing the monastery and deserting the villagers they have ministered to. in the face of deadly violence the monks wrestle with their faith and their convictions, eventually deciding to stay and help their neighbours keep the army and the insurgents at bay. monk sunrise medicine hostage evacuation koran protection french community peace faith basedontruestory religion terrorism drama history lambertwilson michaellonsdale olivierrabourdin xavierbeauvois",Of Gods and Men
3632,13996,"paris-based wine expert steven spurrier heads to california in search of cheap wine that he can use for a blind taste test in the french capital. stumbling upon the napa valley, the stuck-up englishman is shocked to discover a winery turning out top-notch chardonnay. determined to make a name for himself, he sets about getting the booze back to paris. winegarden wine winzer comedy drama alanrickman chrispine billpullman randallmiller",Bottle Shock
